NAME,B01003_001E,state_fips,county_fips,tract_code,GEOID,lat,lon,walkscore,bikescore,transitscore,description,status,error
"Census Tract 10, Genesee County, Michigan",1723.0,26,049,001000,26049001000,43.038577789684226,-83.70886092427425,37.0,"{'description': 'Somewhat Bikeable', 'score': 38}","{'description': 'Some Transit', 'summary': '4 nearby routes: 4 bus, 0 rail, 0 other', 'score': 34}",Car-Dependent,success,
"Census Tract 11, Genesee County, Michigan",1662.0,26,049,001100,26049001100,43.038776106161635,-83.69906081540611,36.0,"{'description': 'Somewhat Bikeable', 'score': 35}","{'description': 'Some Transit', 'summary': '3 nearby routes: 3 bus, 0 rail, 0 other', 'score': 31}",Car-Dependent,success,
"Census Tract 12, Genesee County, Michigan",2777.0,26,049,001200,26049001200,43.031783681190994,-83.72657523428457,50.0,"{'description': 'Somewhat Bikeable', 'score': 45}","{'description': 'Some Transit', 'summary': '3 nearby routes: 3 bus, 0 rail, 0 other', 'score': 29}",Car-Dependent,success,
"Census Tract 13, Genesee County, Michigan",2356.0,26,049,001300,26049001300,43.02588691020582,-83.72680377984176,70.0,"{'description': 'Bikeable', 'score': 50}","{'description': 'Some Transit', 'summary': '2 nearby routes: 2 bus, 0 rail, 0 other', 'score': 30}",Very Walkable,success,
"Census Tract 14, Genesee County, Michigan",1260.0,26,049,001400,26049001400,43.027122906740225,-83.70171236704834,42.0,"{'description': 'Somewhat Bikeable', 'score': 39}","{'description': 'Some Transit', 'summary': '6 nearby routes: 6 bus, 0 rail, 0 other', 'score': 37}",Car-Dependent,success,
"Census Tract 15, Genesee County, Michigan",1208.0,26,049,001500,26049001500,43.01879831253401,-83.70741567090015,56.0,"{'description': 'Somewhat Bikeable', 'score': 48}","{'description': 'Some Transit', 'summary': '6 nearby routes: 6 bus, 0 rail, 0 other', 'score': 38}",Somewhat Walkable,success,
"Census Tract 16, Genesee County, Michigan",3792.0,26,049,001600,26049001600,43.014252798209554,-83.72537770329548,54.0,"{'description': 'Bikeable', 'score': 54}","{'description': 'Some Transit', 'summary': '2 nearby routes: 2 bus, 0 rail, 0 other', 'score': 30}",Somewhat Walkable,success,
"Census Tract 17, Genesee County, Michigan",1310.0,26,049,001700,26049001700,43.06849820680465,-83.6840083548722,14.0,"{'description': 'Somewhat Bikeable', 'score': 37}","{'description': 'Some Transit', 'summary': '4 nearby routes: 4 bus, 0 rail, 0 other', 'score': 32}",Car-Dependent,success,
"Census Tract 18, Genesee County, Michigan",1505.0,26,049,001800,26049001800,43.06753232481726,-83.6660333974345,0.0,"{'description': 'Somewhat Bikeable', 'score': 43}","{'description': 'Some Transit', 'summary': '3 nearby routes: 3 bus, 0 rail, 0 other', 'score': 28}",Car-Dependent,success,
"Census Tract 19, Genesee County, Michigan",2292.0,26,049,001900,26049001900,43.05977507401544,-83.64780404203752,4.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 20, Genesee County, Michigan",1135.0,26,049,002000,26049002000,43.0535543048932,-83.68906644143601,16.0,"{'description': 'Somewhat Bikeable', 'score': 34}","{'description': 'Some Transit', 'summary': '4 nearby routes: 4 bus, 0 rail, 0 other', 'score': 32}",Car-Dependent,success,
"Census Tract 22, Genesee County, Michigan",1320.0,26,049,002200,26049002200,43.04071514793829,-83.67130306964934,30.0,"{'description': 'Bikeable', 'score': 50}","{'description': 'Some Transit', 'summary': '2 nearby routes: 2 bus, 0 rail, 0 other', 'score': 28}",Car-Dependent,success,
"Census Tract 23, Genesee County, Michigan",1393.0,26,049,002300,26049002300,43.040510711737554,-83.6609413081008,27.0,"{'description': 'Somewhat Bikeable', 'score': 46}","{'description': 'Some Transit', 'summary': '2 nearby routes: 2 bus, 0 rail, 0 other', 'score': 28}",Car-Dependent,success,
"Census Tract 24, Genesee County, Michigan",2596.0,26,049,002400,26049002400,43.047027039632596,-83.6477824159803,33.0,"{'description': 'Somewhat Bikeable', 'score': 45}","{'description': 'Some Transit', 'summary': '3 nearby routes: 3 bus, 0 rail, 0 other', 'score': 30}",Car-Dependent,success,
"Census Tract 26, Genesee County, Michigan",2156.0,26,049,002600,26049002600,43.029060481212774,-83.6699229061139,38.0,"{'description': 'Bikeable', 'score': 61}","{'description': 'Some Transit', 'summary': '3 nearby routes: 3 bus, 0 rail, 0 other', 'score': 29}",Car-Dependent,success,
"Census Tract 27, Genesee County, Michigan",2816.0,26,049,002700,26049002700,43.03430654920079,-83.64538452531733,58.0,"{'description': 'Somewhat Bikeable', 'score': 44}","{'description': 'Some Transit', 'summary': '3 nearby routes: 3 bus, 0 rail, 0 other', 'score': 28}",Somewhat Walkable,success,
"Census Tract 28, Genesee County, Michigan",2295.0,26,049,002800,26049002800,43.01464739233817,-83.6907290090315,92.0,"{'description': 'Bikeable', 'score': 69}","{'description': 'Good Transit', 'summary': '13 nearby routes: 13 bus, 0 rail, 0 other', 'score': 53}",Walker's Paradise,success,
"Census Tract 29, Genesee County, Michigan",1629.0,26,049,002900,26049002900,43.01840954930069,-83.67767639224438,53.0,"{'description': 'Somewhat Bikeable', 'score': 49}","{'description': 'Some Transit', 'summary': '13 nearby routes: 13 bus, 0 rail, 0 other', 'score': 49}",Somewhat Walkable,success,
"Census Tract 30, Genesee County, Michigan",3558.0,26,049,003000,26049003000,43.018280222896166,-83.66402432617365,39.0,"{'description': 'Somewhat Bikeable', 'score': 47}","{'description': 'Some Transit', 'summary': '7 nearby routes: 7 bus, 0 rail, 0 other', 'score': 34}",Car-Dependent,success,
"Census Tract 31, Genesee County, Michigan",2299.0,26,049,003100,26049003100,43.01489516748008,-83.64461842592148,36.0,"{'description': 'Somewhat Bikeable', 'score': 34}","{'description': 'Some Transit', 'summary': '5 nearby routes: 5 bus, 0 rail, 0 other', 'score': 33}",Car-Dependent,success,
"Census Tract 32, Genesee County, Michigan",1984.0,26,049,003200,26049003200,43.006068494132364,-83.66528881053763,31.0,"{'description': 'Somewhat Bikeable', 'score': 31}","{'description': 'Some Transit', 'summary': '7 nearby routes: 7 bus, 0 rail, 0 other', 'score': 30}",Car-Dependent,success,
"Census Tract 33, Genesee County, Michigan",2277.0,26,049,003300,26049003300,42.99512553904573,-83.66452441956048,19.0,"{'description': 'Somewhat Bikeable', 'score': 33}","{'description': 'Some Transit', 'summary': '2 nearby routes: 2 bus, 0 rail, 0 other', 'score': 27}",Car-Dependent,success,
"Census Tract 34, Genesee County, Michigan",1773.0,26,049,003400,26049003400,42.99656788158453,-83.64876288903204,11.0,"{'description': 'Somewhat Bikeable', 'score': 29}","{'description': 'Some Transit', 'summary': '2 nearby routes: 2 bus, 0 rail, 0 other', 'score': 26}",Car-Dependent,success,
"Census Tract 35, Genesee County, Michigan",2839.0,26,049,003500,26049003500,42.9853964568717,-83.66792211934053,19.0,"{'description': 'Somewhat Bikeable', 'score': 36}","{'description': 'Some Transit', 'summary': '2 nearby routes: 2 bus, 0 rail, 0 other', 'score': 30}",Car-Dependent,success,
"Census Tract 36, Genesee County, Michigan",5213.0,26,049,003600,26049003600,42.996924587910684,-83.72407403588883,47.0,"{'description': 'Bikeable', 'score': 59}","{'description': 'Some Transit', 'summary': '2 nearby routes: 2 bus, 0 rail, 0 other', 'score': 30}",Car-Dependent,success,
"Census Tract 37, Genesee County, Michigan",2395.0,26,049,003700,26049003700,43.00587378378733,-83.70920448056006,53.0,"{'description': 'Somewhat Bikeable', 'score': 48}","{'description': 'Some Transit', 'summary': '4 nearby routes: 4 bus, 0 rail, 0 other', 'score': 36}",Somewhat Walkable,success,
"Census Tract 38, Genesee County, Michigan",930.0,26,049,003800,26049003800,43.00056272439745,-83.68180285702346,20.0,"{'description': 'Somewhat Bikeable', 'score': 24}","{'description': 'Some Transit', 'summary': '4 nearby routes: 4 bus, 0 rail, 0 other', 'score': 34}",Car-Dependent,success,
"Census Tract 40, Genesee County, Michigan",3435.0,26,049,004000,26049004000,42.98965732277326,-83.68768620428932,47.0,"{'description': 'Somewhat Bikeable', 'score': 44}","{'description': 'Some Transit', 'summary': '2 nearby routes: 2 bus, 0 rail, 0 other', 'score': 32}",Car-Dependent,success,
"Census Tract 101.10, Genesee County, Michigan",2106.0,26,049,010110,26049010110,43.17727833426904,-83.73551374100272,61.0,"{'description': 'Very Bikeable', 'score': 82}",,Somewhat Walkable,success,
"Census Tract 101.11, Genesee County, Michigan",1372.0,26,049,010111,26049010111,43.200706792477376,-83.75261520426878,0.0,"{'description': 'Somewhat Bikeable', 'score': 40}",,Car-Dependent,success,
"Census Tract 101.12, Genesee County, Michigan",2454.0,26,049,010112,26049010112,43.200282561493076,-83.71445294153207,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 101.16, Genesee County, Michigan",3281.0,26,049,010116,26049010116,43.15562437970498,-83.75084954425982,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 101.17, Genesee County, Michigan",2689.0,26,049,010117,26049010117,43.155046449950405,-83.71387844200646,1.0,"{'description': 'Somewhat Bikeable', 'score': 42}",,Car-Dependent,success,
"Census Tract 102.01, Genesee County, Michigan",1714.0,26,049,010201,26049010201,43.19927633220648,-83.79172178960063,0.0,"{'description': 'Somewhat Bikeable', 'score': 21}",,Car-Dependent,success,
"Census Tract 102.02, Genesee County, Michigan",1736.0,26,049,010202,26049010202,43.1550008155347,-83.78987273718054,6.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 103.04, Genesee County, Michigan",3335.0,26,049,010304,26049010304,43.08299458665782,-83.71344547245353,13.0,"{'description': 'Somewhat Bikeable', 'score': 34}",,Car-Dependent,success,
"Census Tract 103.05, Genesee County, Michigan",4443.0,26,049,010305,26049010305,43.098534653413736,-83.71236457927876,12.0,"{'description': 'Somewhat Bikeable', 'score': 29}",,Car-Dependent,success,
"Census Tract 105.01, Genesee County, Michigan",2290.0,26,049,010501,26049010501,43.06140899258722,-83.74757706243409,29.0,"{'description': 'Somewhat Bikeable', 'score': 33}",,Car-Dependent,success,
"Census Tract 105.02, Genesee County, Michigan",3801.0,26,049,010502,26049010502,43.0615428866074,-83.7875645946834,37.0,"{'description': 'Somewhat Bikeable', 'score': 34}",,Car-Dependent,success,
"Census Tract 105.03, Genesee County, Michigan",2289.0,26,049,010503,26049010503,43.10578493981426,-83.78823726468968,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 105.04, Genesee County, Michigan",3899.0,26,049,010504,26049010504,43.110133044909894,-83.73856760935791,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 106.03, Genesee County, Michigan",5793.0,26,049,010603,26049010603,43.066446839900685,-83.83376801525722,43.0,"{'description': 'Somewhat Bikeable', 'score': 33}",,Car-Dependent,success,
"Census Tract 106.04, Genesee County, Michigan",2563.0,26,049,010604,26049010604,43.05871258771528,-83.85218935705275,12.0,"{'description': 'Somewhat Bikeable', 'score': 21}",,Car-Dependent,success,
"Census Tract 106.10, Genesee County, Michigan",5605.0,26,049,010610,26049010610,43.10337976439842,-83.83917718804511,0.0,"{'description': 'Somewhat Bikeable', 'score': 28}",,Car-Dependent,success,
"Census Tract 107, Genesee County, Michigan",5008.0,26,049,010700,26049010700,43.08663770116118,-83.8919565342294,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 108.10, Genesee County, Michigan",5012.0,26,049,010810,26049010810,43.031090524624425,-83.79311882273221,9.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 108.11, Genesee County, Michigan",2556.0,26,049,010811,26049010811,43.031086290671375,-83.76341254358573,12.0,"{'description': 'Somewhat Bikeable', 'score': 26}",,Car-Dependent,success,
"Census Tract 108.12, Genesee County, Michigan",3440.0,26,049,010812,26049010812,43.034571512303245,-83.74354120643659,24.0,"{'description': 'Somewhat Bikeable', 'score': 32}",,Car-Dependent,success,
"Census Tract 108.13, Genesee County, Michigan",4746.0,26,049,010813,26049010813,43.0017732441593,-83.79235947091202,31.0,"{'description': 'Somewhat Bikeable', 'score': 38}",,Car-Dependent,success,
"Census Tract 109.10, Genesee County, Michigan",2813.0,26,049,010910,26049010910,43.00165211471383,-83.75969952490776,60.0,"{'description': 'Somewhat Bikeable', 'score': 48}",,Somewhat Walkable,success,
"Census Tract 109.11, Genesee County, Michigan",4341.0,26,049,010911,26049010911,43.00868835833184,-83.7437166028845,50.0,"{'description': 'Bikeable', 'score': 52}",,Somewhat Walkable,success,
"Census Tract 109.12, Genesee County, Michigan",2769.0,26,049,010912,26049010912,42.975992640452596,-83.76949195815126,45.0,"{'description': 'Somewhat Bikeable', 'score': 37}",,Car-Dependent,success,
"Census Tract 110.10, Genesee County, Michigan",5682.0,26,049,011010,26049011010,42.968302483217556,-83.71016795274791,14.0,"{'description': 'Somewhat Bikeable', 'score': 39}",,Car-Dependent,success,
"Census Tract 111.02, Genesee County, Michigan",5600.0,26,049,011102,26049011102,42.890362613141015,-83.65909653274713,1.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 111.03, Genesee County, Michigan",3796.0,26,049,011103,26049011103,42.89205236661329,-83.58581871578555,2.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 111.04, Genesee County, Michigan",6482.0,26,049,011104,26049011104,42.900984798494676,-83.62439134938049,21.0,"{'description': 'Somewhat Bikeable', 'score': 26}",,Car-Dependent,success,
"Census Tract 112.09, Genesee County, Michigan",6594.0,26,049,011209,26049011209,42.9269384595697,-83.6122865532192,23.0,"{'description': 'Somewhat Bikeable', 'score': 29}",,Car-Dependent,success,
"Census Tract 112.10, Genesee County, Michigan",1804.0,26,049,011210,26049011210,42.92270030762299,-83.6326372417042,56.0,"{'description': 'Bikeable', 'score': 51}",,Somewhat Walkable,success,
"Census Tract 112.11, Genesee County, Michigan",5507.0,26,049,011211,26049011211,42.93095455270914,-83.66525743101276,5.0,"{'description': 'Somewhat Bikeable', 'score': 30}",,Car-Dependent,success,
"Census Tract 112.12, Genesee County, Michigan",5544.0,26,049,011212,26049011212,42.95196605411471,-83.66867676326936,31.0,"{'description': 'Somewhat Bikeable', 'score': 33}",,Car-Dependent,success,
"Census Tract 112.13, Genesee County, Michigan",5391.0,26,049,011213,26049011213,42.953281235503326,-83.60971909490421,3.0,"{'description': 'Somewhat Bikeable', 'score': 27}",,Car-Dependent,success,
"Census Tract 112.14, Genesee County, Michigan",6815.0,26,049,011214,26049011214,42.93123376232562,-83.59411965761393,24.0,"{'description': 'Somewhat Bikeable', 'score': 34}",,Car-Dependent,success,
"Census Tract 113.01, Genesee County, Michigan",5025.0,26,049,011301,26049011301,42.97000429534905,-83.6820602171581,39.0,"{'description': 'Somewhat Bikeable', 'score': 37}",,Car-Dependent,success,
"Census Tract 113.02, Genesee County, Michigan",2946.0,26,049,011302,26049011302,42.97136620907175,-83.66246306972401,29.0,"{'description': 'Somewhat Bikeable', 'score': 35}",,Car-Dependent,success,
"Census Tract 114.01, Genesee County, Michigan",3229.0,26,049,011401,26049011401,42.975000860906555,-83.63330878760509,18.0,"{'description': 'Somewhat Bikeable', 'score': 33}",,Car-Dependent,success,
"Census Tract 114.02, Genesee County, Michigan",4688.0,26,049,011402,26049011402,42.975614263626255,-83.59399134431824,12.0,"{'description': 'Somewhat Bikeable', 'score': 29}",,Car-Dependent,success,
"Census Tract 115.02, Genesee County, Michigan",3268.0,26,049,011502,26049011502,43.0188222388392,-83.60522303004709,22.0,"{'description': 'Somewhat Bikeable', 'score': 30}",,Car-Dependent,success,
"Census Tract 115.03, Genesee County, Michigan",4996.0,26,049,011503,26049011503,43.01909285135865,-83.58551918005224,4.0,"{'description': 'Somewhat Bikeable', 'score': 27}",,Car-Dependent,success,
"Census Tract 115.05, Genesee County, Michigan",2643.0,26,049,011505,26049011505,43.03102076075783,-83.62557874930393,19.0,"{'description': 'Somewhat Bikeable', 'score': 28}",,Car-Dependent,success,
"Census Tract 115.08, Genesee County, Michigan",2737.0,26,049,011508,26049011508,43.00094605781201,-83.62752107445013,11.0,"{'description': 'Somewhat Bikeable', 'score': 28}",,Car-Dependent,success,
"Census Tract 116.01, Genesee County, Michigan",3691.0,26,049,011601,26049011601,42.98367140247184,-83.50744502020014,0.0,"{'description': 'Somewhat Bikeable', 'score': 27}",,Car-Dependent,success,
"Census Tract 116.11, Genesee County, Michigan",2354.0,26,049,011611,26049011611,43.009886299994456,-83.53760996618536,8.0,"{'description': 'Somewhat Bikeable', 'score': 26}",,Car-Dependent,success,
"Census Tract 116.12, Genesee County, Michigan",3803.0,26,049,011612,26049011612,43.00033827723898,-83.54682165483945,1.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 117.10, Genesee County, Michigan",2412.0,26,049,011710,26049011710,43.03775789384275,-83.51841316392107,63.0,"{'description': 'Bikeable', 'score': 52}",,Somewhat Walkable,success,
"Census Tract 117.11, Genesee County, Michigan",2691.0,26,049,011711,26049011711,43.024580737121354,-83.51899407202133,59.0,"{'description': 'Bikeable', 'score': 67}",,Somewhat Walkable,success,
"Census Tract 117.12, Genesee County, Michigan",3179.0,26,049,011712,26049011712,43.03151352321459,-83.48589202398765,5.0,"{'description': 'Somewhat Bikeable', 'score': 26}",,Car-Dependent,success,
"Census Tract 117.13, Genesee County, Michigan",3751.0,26,049,011713,26049011713,43.0212427784238,-83.5480509572634,39.0,"{'description': 'Somewhat Bikeable', 'score': 40}",,Car-Dependent,success,
"Census Tract 117.14, Genesee County, Michigan",3488.0,26,049,011714,26049011714,43.03863398124183,-83.55190928426637,12.0,"{'description': 'Somewhat Bikeable', 'score': 30}",,Car-Dependent,success,
"Census Tract 118, Genesee County, Michigan",3069.0,26,049,011800,26049011800,43.07047812493279,-83.54766506811099,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 119.01, Genesee County, Michigan",2653.0,26,049,011901,26049011901,43.11756750157328,-83.52529068891315,1.0,"{'description': 'Somewhat Bikeable', 'score': 22}",,Car-Dependent,success,
"Census Tract 119.02, Genesee County, Michigan",3196.0,26,049,011902,26049011902,43.07868188276923,-83.48863234877524,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 120.03, Genesee County, Michigan",3271.0,26,049,012003,26049012003,43.100717514147824,-83.5986851381363,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 120.06, Genesee County, Michigan",2440.0,26,049,012006,26049012006,43.05784945608013,-83.63075272306138,14.0,"{'description': 'Somewhat Bikeable', 'score': 30}",,Car-Dependent,success,
"Census Tract 120.07, Genesee County, Michigan",1497.0,26,049,012007,26049012007,43.08207512580513,-83.63276594707074,1.0,"{'description': 'Somewhat Bikeable', 'score': 27}",,Car-Dependent,success,
"Census Tract 120.08, Genesee County, Michigan",3091.0,26,049,012008,26049012008,43.06973040182376,-83.6067328266074,11.0,"{'description': 'Somewhat Bikeable', 'score': 26}",,Car-Dependent,success,
"Census Tract 120.09, Genesee County, Michigan",2301.0,26,049,012009,26049012009,43.069901497670884,-83.58711014463024,4.0,"{'description': 'Somewhat Bikeable', 'score': 28}",,Car-Dependent,success,
"Census Tract 121, Genesee County, Michigan",2355.0,26,049,012100,26049012100,43.117363210114924,-83.6233064249944,24.0,"{'description': 'Somewhat Bikeable', 'score': 31}",,Car-Dependent,success,
"Census Tract 122.01, Genesee County, Michigan",2446.0,26,049,012201,26049012201,43.1096874630529,-83.67140609461256,7.0,"{'description': 'Somewhat Bikeable', 'score': 26}",,Car-Dependent,success,
"Census Tract 122.02, Genesee County, Michigan",1255.0,26,049,012202,26049012202,43.08320323924491,-83.6751745264939,1.0,"{'description': 'Somewhat Bikeable', 'score': 27}",,Car-Dependent,success,
"Census Tract 123.10, Genesee County, Michigan",3131.0,26,049,012310,26049012310,43.11766410036202,-83.69872896109696,45.0,"{'description': 'Somewhat Bikeable', 'score': 43}",,Car-Dependent,success,
"Census Tract 123.11, Genesee County, Michigan",1902.0,26,049,012311,26049012311,43.11905988827177,-83.68488958427798,30.0,"{'description': 'Somewhat Bikeable', 'score': 36}",,Car-Dependent,success,
"Census Tract 124.01, Genesee County, Michigan",1674.0,26,049,012401,26049012401,43.18050396885038,-83.55144874035683,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 124.02, Genesee County, Michigan",2771.0,26,049,012402,26049012402,43.1793728031136,-83.4917302767956,0.0,"{'description': 'Somewhat Bikeable', 'score': 23}",,Car-Dependent,success,
"Census Tract 125.01, Genesee County, Michigan",2193.0,26,049,012501,26049012501,43.179277630915564,-83.61022816108989,6.0,"{'description': 'Somewhat Bikeable', 'score': 26}",,Car-Dependent,success,
"Census Tract 125.03, Genesee County, Michigan",2662.0,26,049,012503,26049012503,43.15673348897713,-83.66710974435291,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 125.04, Genesee County, Michigan",1781.0,26,049,012504,26049012504,43.20020475984305,-83.66811002581407,0.0,"{'description': 'Somewhat Bikeable', 'score': 24}",,Car-Dependent,success,
"Census Tract 126.01, Genesee County, Michigan",3416.0,26,049,012601,26049012601,43.19923438845061,-83.8723118370938,1.0,"{'description': 'Somewhat Bikeable', 'score': 21}",,Car-Dependent,success,
"Census Tract 126.02, Genesee County, Michigan",2126.0,26,049,012602,26049012602,43.176345283037804,-83.89318528002617,43.0,"{'description': 'Somewhat Bikeable', 'score': 39}",,Car-Dependent,success,
"Census Tract 126.03, Genesee County, Michigan",2600.0,26,049,012603,26049012603,43.15438230902716,-83.87119356773741,0.0,"{'description': 'Somewhat Bikeable', 'score': 10}",,Car-Dependent,success,
"Census Tract 127.02, Genesee County, Michigan",5839.0,26,049,012702,26049012702,42.96307361051788,-83.82490995551537,36.0,"{'description': 'Somewhat Bikeable', 'score': 44}",,Car-Dependent,success,
"Census Tract 127.03, Genesee County, Michigan",3090.0,26,049,012703,26049012703,42.999434134988455,-83.89324116854024,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 127.04, Genesee County, Michigan",4340.0,26,049,012704,26049012704,43.008534715887784,-83.83626016012327,0.0,"{'description': 'Somewhat Bikeable', 'score': 26}",,Car-Dependent,success,
"Census Tract 128.01, Genesee County, Michigan",4286.0,26,049,012801,26049012801,42.9119074924382,-83.89066259743099,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 128.02, Genesee County, Michigan",2355.0,26,049,012802,26049012802,42.91146237255895,-83.83021366994411,7.0,"{'description': 'Somewhat Bikeable', 'score': 36}",,Car-Dependent,success,
"Census Tract 129.04, Genesee County, Michigan",6945.0,26,049,012904,26049012904,42.93559962996618,-83.76870299798453,9.0,"{'description': 'Somewhat Bikeable', 'score': 29}",,Car-Dependent,success,
"Census Tract 129.05, Genesee County, Michigan",3202.0,26,049,012905,26049012905,42.93680318182881,-83.70830553752643,5.0,"{'description': 'Somewhat Bikeable', 'score': 24}",,Car-Dependent,success,
"Census Tract 129.06, Genesee County, Michigan",2782.0,26,049,012906,26049012906,42.89146009051083,-83.71290488175883,4.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 129.07, Genesee County, Michigan",2253.0,26,049,012907,26049012907,42.892863944284535,-83.77192909865742,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 130.01, Genesee County, Michigan",2723.0,26,049,013001,26049013001,42.83442811267125,-83.87628529570384,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 130.02, Genesee County, Michigan",4294.0,26,049,013002,26049013002,42.80321218390484,-83.84052351469134,1.0,"{'description': 'Somewhat Bikeable', 'score': 32}",,Car-Dependent,success,
"Census Tract 131.10, Genesee County, Michigan",2198.0,26,049,013110,26049013110,42.85032813818934,-83.77827081885106,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
"Census Tract 131.11, Genesee County, Michigan",3175.0,26,049,013111,26049013111,42.82578011567433,-83.74980896582865,0.0,"{'description': 'Somewhat Bikeable', 'score': 24}",,Car-Dependent,success,
"Census Tract 131.12, Genesee County, Michigan",4681.0,26,049,013112,26049013112,42.795856221522776,-83.77597843813207,5.0,"{'description': 'Somewhat Bikeable', 'score': 33}",,Car-Dependent,success,
"Census Tract 131.13, Genesee County, Michigan",4124.0,26,049,013113,26049013113,42.81937929642749,-83.78107083351071,35.0,"{'description': 'Somewhat Bikeable', 'score': 36}",,Car-Dependent,success,
"Census Tract 132.02, Genesee County, Michigan",6486.0,26,049,013202,26049013202,42.80883497788968,-83.7049844789756,52.0,"{'description': 'Somewhat Bikeable', 'score': 40}",,Somewhat Walkable,success,
"Census Tract 132.05, Genesee County, Michigan",2608.0,26,049,013205,26049013205,42.797332305429975,-83.73103217313303,29.0,"{'description': 'Somewhat Bikeable', 'score': 35}",,Car-Dependent,success,
"Census Tract 132.06, Genesee County, Michigan",2827.0,26,049,013206,26049013206,42.787940630711965,-83.71084887485237,37.0,"{'description': 'Somewhat Bikeable', 'score': 29}",,Car-Dependent,success,
"Census Tract 133.02, Genesee County, Michigan",3418.0,26,049,013302,26049013302,42.85022265362001,-83.70330291395783,13.0,"{'description': 'Somewhat Bikeable', 'score': 33}",,Car-Dependent,success,
"Census Tract 133.03, Genesee County, Michigan",3196.0,26,049,013303,26049013303,42.8415727782747,-83.72350832953374,6.0,"{'description': 'Somewhat Bikeable', 'score': 28}",,Car-Dependent,success,
"Census Tract 134.01, Genesee County, Michigan",6234.0,26,049,013401,26049013401,42.918812793687685,-83.51422487342269,15.0,"{'description': 'Somewhat Bikeable', 'score': 12}",,Car-Dependent,success,
"Census Tract 134.02, Genesee County, Michigan",2031.0,26,049,013402,26049013402,42.91472691552189,-83.50916010344781,25.0,"{'description': 'Somewhat Bikeable', 'score': 32}",,Car-Dependent,success,
"Census Tract 135, Genesee County, Michigan",4786.0,26,049,013500,26049013500,42.98989355140955,-83.70173307218127,38.0,"{'description': 'Somewhat Bikeable', 'score': 41}","{'description': 'Some Transit', 'summary': '2 nearby routes: 2 bus, 0 rail, 0 other', 'score': 30}",Car-Dependent,success,
"Census Tract 136, Genesee County, Michigan",1280.0,26,049,013600,26049013600,43.032917710977664,-83.68937108535346,21.0,"{'description': 'Somewhat Bikeable', 'score': 49}","{'description': 'Some Transit', 'summary': '4 nearby routes: 4 bus, 0 rail, 0 other', 'score': 31}",Car-Dependent,success,
"Census Tract 9800, Genesee County, Michigan",0.0,26,049,980000,26049980000,42.966686529147005,-83.74286307785047,1.0,"{'description': 'Somewhat Bikeable', 'score': 28}","{'description': 'Some Transit', 'summary': '1 nearby routes: 1 bus, 0 rail, 0 other', 'score': 25}",Car-Dependent,success,
"Census Tract 9801, Genesee County, Michigan",0.0,26,049,980100,26049980100,43.04832899588406,-83.67991491601482,2.0,"{'description': 'Somewhat Bikeable', 'score': 36}","{'description': 'Some Transit', 'summary': '3 nearby routes: 3 bus, 0 rail, 0 other', 'score': 27}",Car-Dependent,success,
"Census Tract 1.01, Gladwin County, Michigan",1735.0,26,051,000101,26051000101,44.11130110621453,-84.5034369600044,0.0,"{'description': 'Somewhat Bikeable', 'score': 19}",,Car-Dependent,success,
"Census Tract 1.02, Gladwin County, Michigan",1284.0,26,051,000102,26051000102,44.14130380217151,-84.43299277895453,0.0,"{'description': 'Somewhat Bikeable', 'score': 25}",,Car-Dependent,success,
